,source,target,id,value,amount,count,logamount
5465,14834188-15e8-48ea-aa9f-c90bb76c2fee,85f7fbd8-b901-45a7-9028-31eb0577df70,5465,1.0,6000.0,1,8.699681400989514
5466,296a46f8-8ef0-4763-8203-a298af733e18,cde84e0e-a5f8-487b-8da9-0d1bee647a75,5466,1.0,25.0,1,3.258096538021482
5467,96ad113a-e4af-4cad-8626-7177b900d642,e75ea9ea-2edd-409e-9766-f24c5108aa44,5467,1.0,5000.0,1,8.517393171418904
5468,375b434f-de56-4d26-9d4d-159194aeb5bf,b4f80a6d-a4a9-4bed-95b9-47ab82a69126,5468,1.0,7000.0,1,8.853808274977197
5469,a60116a9-0b90-47d9-99c0-5ec60bc7f637,2645dd77-8e9b-4c26-994e-af94a0557d43,5469,1.0,500.0,1,6.2166061010848646
5470,8b793565-6d4c-4610-a0e8-1ba038b9aa98,8a72fab4-5139-4a86-8cae-83947834b740,5470,1.0,1000.0,1,6.90875477931522
5471,53f47419-7a62-423e-ae03-78efab93962d,080f3fba-b9d1-4ce6-8b1c-7d0959169634,5471,1.0,40000.0,3,10.596659732783579
5472,53f663cb-af08-4225-abfd-66a3c286b4c9,6e74123b-5ec3-4111-bb59-56caffa89139,5472,1.0,100.0,1,4.61512051684126
5473,687c8bf7-f2a6-4263-bbfd-8870af7ffd48,af248ce6-7a87-447f-b3b4-a39123c23249,5473,1.0,25000.0,1,10.12667110305036
5474,687c8bf7-f2a6-4263-bbfd-8870af7ffd48,bfcf9526-9933-4613-9c85-c470d9d95deb,5474,1.0,15000.0,1,9.61587214452889
5475,ed13d13c-433a-4931-9608-876af4a0cb48,b0cd781b-6f3e-4cfa-b196-477f4632907b,5475,1.0,50000.0,1,10.819798284210286
5476,91bae8d3-42f5-4cfa-8723-5f5202f2b0e4,b964458f-59ae-4be7-a68c-a96c967d7145,5476,1.0,38527.0,1,10.559140528668493
5477,44ca0ed0-405f-4100-bcc7-86100a38bca8,cde84e0e-a5f8-487b-8da9-0d1bee647a75,5477,1.0,15.0,1,2.772588722239781
5478,ec2b9ac2-562b-40a8-9217-a89c0ac6d00c,dae5e65d-590b-491f-9d4a-d769265a7d6f,5478,1.0,5940.0,1,8.689632748355741
5479,cec217e1-c1d3-4868-91e1-67b29eb5d607,8bbc9119-38d9-4eb4-85e8-72b6b92a278d,5479,1.0,6017.0,1,8.70251025718999
5480,cec217e1-c1d3-4868-91e1-67b29eb5d607,9ac574ad-7987-460a-857e-6afe488036e0,5480,1.0,7177.0,1,8.878776071707552
5481,8edb47f8-3b5a-460f-808d-feb126f5d473,defd4ebf-ec93-49fd-96aa-753acecb5011,5481,1.0,1448.0,1,7.278628942320682
5482,f4d74514-e826-465c-a14a-6b0c8b78ec9a,6935d86b-9e68-4147-b19d-49c00e749268,5482,1.0,250.0,1,5.5254529391317835
5483,7cc275ad-34c7-4d63-9aa2-27438da703d3,8638324c-04c2-44e4-bedb-406fb6c377bd,5483,1.0,0.0,1,0.0
5484,191f9eb3-4e26-4235-a7b4-75fb5f4bcbb6,907f13f0-a94f-4533-af78-89a94484ac89,5484,1.0,7776.0,1,8.958925938694943
5485,3991616e-309e-4427-a40a-08ad7e6372cc,04cef0be-1bf5-4e95-b607-340a429bab6e,5485,1.0,2000.0,1,7.601402334583733
5486,974e1cd0-3f2a-4e58-98ae-5f61bfd02dcb,4940ae82-9032-4ea0-8cea-8c29c15a820f,5486,1.0,892.0,1,6.794586580876499
5487,974e1cd0-3f2a-4e58-98ae-5f61bfd02dcb,d4b1b654-d444-4bc2-aec9-4f9f5565d783,5487,1.0,446.0,1,6.102558594613569
5488,2087f724-b673-482e-b37e-d83bc6a203e5,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,5488,1.0,1500.0,1,7.313886831633462
5489,aa13a75f-ea99-4ff5-a09c-137674346b4e,d2b0a367-92d4-42e0-8d3a-d023d330c3b4,5489,1.0,500.0,1,6.2166061010848646
5490,bd89f4f4-6c47-4a0e-95d1-bb3ea7a3f80e,44cf6069-43f1-4108-a0ad-848c9fb0ac86,5490,1.0,21000.0,1,9.952325334619427
5491,fbcb729a-ee7a-4ae3-ac48-e194ef07707e,68bbd555-5b3b-4955-b0e9-408da35565c7,5491,1.0,25.0,1,3.258096538021482
5492,b29126cd-d5f8-42ac-a289-a5220f74a34d,4970f2a2-994f-4b81-9bd3-282030824ddd,5492,1.0,1000.0,1,6.90875477931522
5493,3fbd1999-48e1-4339-a7a0-6b6f6bce5910,8b404beb-e0f1-4a9e-ad14-51261ed76d45,5493,1.0,7900.0,1,8.974744612722734
5494,0c2b0d59-158f-454c-9c07-69f0ce23db70,ad55c1c9-6c02-4f8c-84f3-b11e065e8ed4,5494,1.0,53982.0,2,10.89642446116701
5495,0c2b0d59-158f-454c-9c07-69f0ce23db70,e2be201f-4a03-4348-974c-8fb213f21cde,5495,1.0,27000.0,2,10.203629181337648
5496,0c2b0d59-158f-454c-9c07-69f0ce23db70,e97b5408-6ead-46a3-9033-efaa53ae5de9,5496,1.0,49000.0,1,10.799595985047786
5497,3b5e09ef-495d-4914-a8f8-8b2b9b1e76da,8c6b8768-2e64-4f38-a973-7d0cfe81bde7,5497,1.0,25000.0,2,10.12667110305036
5498,ede6aa2e-0717-41e4-9a61-6767a1e3002f,cbabd25e-338e-4b26-95e3-47c27087eba2,5498,1.0,36900.0,1,10.515993929932415
5499,3f702527-d673-4d12-a89a-a270c2ddaa62,68339072-9922-47d3-8238-c6b896e51000,5499,1.0,500.0,1,6.2166061010848646
5500,3a552269-4a9e-46c9-94b0-7ee4a9deae5c,94af5bb8-33d7-4ad5-a149-f49b23b31e88,5500,1.0,52000.0,1,10.859018228147887
5501,6460a6ec-4460-4a8e-9f85-75e87b2d88b4,7be056e0-6c7e-4cc1-a753-fbf638148360,5501,1.0,25000.0,2,10.12667110305036
5502,4481ea9b-f4e8-4b17-abcd-b8380ebaba64,ef6e6041-edec-4df5-b924-39df10afdb54,5502,1.0,10000.0,1,9.210440366976517
5503,4a42c0a6-ed4e-4f54-a527-e497d972d39e,05281818-0163-4496-908c-1ca929e9cba7,5503,1.0,22500.0,1,10.021315031649332
5504,4a42c0a6-ed4e-4f54-a527-e497d972d39e,1545cc78-558a-482a-a61e-3bb294dcb80c,5504,1.0,200000.0,1,12.206077645517674
5505,4a42c0a6-ed4e-4f54-a527-e497d972d39e,f024e7b1-ea18-4440-ba7f-178e5e8d1563,5505,1.0,20000.0,1,9.90353755128617
5506,58989745-7d49-43ca-83f5-77331fd47541,a6d62101-a1e1-4fd0-9603-4ad9a96d0a09,5506,1.0,1000.0,1,6.90875477931522
5507,49ec2bfc-1d1a-4c21-b470-6465d69771e9,a6d62101-a1e1-4fd0-9603-4ad9a96d0a09,5507,1.0,200.0,1,5.303304908059076
5508,d07deb46-627f-4b70-a1af-91641c01c603,35c5ab00-8e5c-4595-9887-87b122133dee,5508,1.0,1000.0,1,6.90875477931522
5509,4f0ce55d-7def-4211-be12-ce106c44ea47,8b404beb-e0f1-4a9e-ad14-51261ed76d45,5509,1.0,250.0,1,5.5254529391317835
5510,c664ed7e-6cf7-4250-bcc9-9b5e8e2b501d,13006599-8268-46bd-a05a-aad7947f5e36,5510,1.0,500.0,1,6.2166061010848646
5511,4309a8e3-281d-4438-bc95-43711c2c7863,3400c9e4-ba1d-484b-91fa-7192d4de1187,5511,1.0,1000.0,1,6.90875477931522
5512,048c0fc5-26d8-4d8f-8470-281f92ad293f,b9197ea3-3a10-4f7e-b7e6-37767d6e7f62,5512,1.0,10000.0,1,9.210440366976517
5513,75f2f037-6f7d-4e79-bc80-31af7bf3560a,46318f08-4ad6-4b16-bc5f-b64669ace88c,5513,1.0,7200.0,1,8.881975184248867
5514,01422255-b8e6-45ca-b108-3ab9bac8e824,46318f08-4ad6-4b16-bc5f-b64669ace88c,5514,1.0,5000.0,1,8.517393171418904
5515,78ec3858-986f-4b27-a8e0-927c20b6de35,cde84e0e-a5f8-487b-8da9-0d1bee647a75,5515,1.0,100.0,1,4.61512051684126
5516,5e38b3df-eecb-42e9-af69-62351fae527c,1545cc78-558a-482a-a61e-3bb294dcb80c,5516,1.0,910000.0,1,13.721200977393528
5517,846da6e1-aea5-458e-973f-e3379346a314,cde84e0e-a5f8-487b-8da9-0d1bee647a75,5517,1.0,200.0,1,5.303304908059076
5518,35de5bbb-70fe-4881-91d1-8d8742915ed4,8a6d1830-904c-467b-847e-499dd9f88f25,5518,1.0,2500.0,1,7.824445930877619
5519,c46019a3-2ced-411b-a28a-9f4f1447f800,46318f08-4ad6-4b16-bc5f-b64669ace88c,5519,1.0,10000.0,1,9.210440366976517
5520,f1df471c-d2dd-4ead-aa4d-e21f48c518a3,899addbd-a8fe-4673-9cf7-16d1b3668020,5520,1.0,88500.0,3,11.390769130367211
5521,bf97a1ed-69e4-43f8-8431-d79631ad8620,6eda5efe-e60e-4dce-97d7-11eac7182fe0,5521,1.0,2500.0,1,7.824445930877619
5522,16a8928d-e6c0-414b-8477-f9ea559f6433,6eda5efe-e60e-4dce-97d7-11eac7182fe0,5522,1.0,100.0,1,4.61512051684126
5523,e0a18542-ed46-4761-be96-96a706f01c39,8cbf9b6b-8823-4473-981a-a4539b663de1,5523,1.0,5500.0,1,8.612685172875459
5524,c2fa4b0e-ff79-4e28-a750-1f7354f4d802,6d669207-3d54-491f-8a18-bcce1ee92de4,5524,1.0,7581.0,1,8.93353229607628
5525,c2fa4b0e-ff79-4e28-a750-1f7354f4d802,caabfcd5-b8a9-4586-88f0-4e59780156ad,5525,1.0,14487.0,1,9.58107599956325
5526,c2fa4b0e-ff79-4e28-a750-1f7354f4d802,f8451d56-b31e-4919-98ad-3c68de921bc5,5526,1.0,15000.0,1,9.61587214452889
5527,e2fccdd2-9f36-41a4-9eab-379536e03ce0,62ae1340-3d41-48fe-b4c0-ce7af850414a,5527,1.0,0.0,3,0.0
5528,93899bcb-4982-4af4-8ee6-b83b577f6ad3,1ee88c16-3163-4354-aff8-f6dc398800e2,5528,1.0,201121.0,1,12.211666968086483
5529,2f9980a9-78e3-4609-968b-ca6bf4fc33be,6d669207-3d54-491f-8a18-bcce1ee92de4,5529,1.0,27000.0,1,10.203629181337648
5530,574c06fd-e5c2-486c-a988-4a486df4e381,578326ce-a734-4e67-8b04-671ff59eec41,5530,1.0,8600.0,1,9.059633754551479
5531,574c06fd-e5c2-486c-a988-4a486df4e381,8e830ccb-1312-400b-902a-648b098bcbf7,5531,1.0,7600.0,1,8.936035096566041
5532,86ffb0a3-1a32-4042-86c8-1e767fafeda9,982ef2e2-814d-4346-b3d0-655c4ccd524e,5532,1.0,3000.0,1,8.006700845440367
5533,02013693-c093-4e2c-9320-6ab06ec04a0e,2f9d7d54-7ac0-4ee9-b06a-4c3fcaf3266f,5533,1.0,23000.0,1,10.043292972227004
5534,6759d71f-dda7-4eba-8284-4669330d8b77,6d669207-3d54-491f-8a18-bcce1ee92de4,5534,1.0,7000.0,1,8.853808274977197
5535,5bd158f7-a895-43bc-b0fb-a805f91e868f,7be056e0-6c7e-4cc1-a753-fbf638148360,5535,1.0,10000.0,1,9.210440366976517
5536,fb0a539b-7416-4432-ae15-6629cbc30d2e,f4646015-2697-4876-9a26-110973339822,5536,1.0,15.0,1,2.772588722239781
5537,5cceaa91-4bba-45d1-a2d7-66ea9e550bc8,0c213a7e-0af4-4443-b2f3-382c953d3a1a,5537,1.0,5050.0,1,8.527341522468053
5538,b389c3d5-82a9-4e73-ba17-5c322f9da739,d2b0a367-92d4-42e0-8d3a-d023d330c3b4,5538,1.0,50000.0,1,10.819798284210286
5539,84801120-3b7e-41cf-81f8-fe572fbf8757,6c29f781-cc58-433f-b78b-25559f1dc987,5539,1.0,10000.0,1,9.210440366976517
5540,daa401e4-fce6-4e6e-a2fa-fc644698d84d,899addbd-a8fe-4673-9cf7-16d1b3668020,5540,1.0,21950.0,1,9.99656797555214
5541,0c853210-743d-466a-80bf-7599f8006430,642fbc95-8d9f-420b-a21a-29944a855660,5541,1.0,10500.0,2,9.259225769705994
5542,f23aa2b2-a8a6-412e-a716-28abb3e812e8,b0c62527-11ca-4cd9-8d78-89b334ec310d,5542,1.0,1000.0,1,6.90875477931522
5543,3f764d9e-9943-46d0-9807-de8b98cd2503,a899c6d0-bab0-4cf0-8a5c-9db7f03e4f5c,5543,1.0,0.0,1,0.0
5544,04607e15-a466-446e-8663-74430487ab58,899addbd-a8fe-4673-9cf7-16d1b3668020,5544,1.0,100.0,1,4.61512051684126
5545,4f3dcf34-fff5-4a3e-838d-893d82d38c75,94af5bb8-33d7-4ad5-a149-f49b23b31e88,5545,1.0,10000.0,1,9.210440366976517
5546,7bbfadfc-3c6c-4d21-afcf-9a00cbe0c901,e6381481-937a-4688-80f6-b2980d15c4df,5546,1.0,100.0,1,4.61512051684126
5547,0b2e9f5b-6f60-4e7b-8ab0-692c294a1803,cde84e0e-a5f8-487b-8da9-0d1bee647a75,5547,1.0,50.0,1,3.9318256327243257
5548,8ed35e5f-df3d-40a1-aeff-e88cdc75ee6f,067b0745-5422-4398-9735-eae70bbc43c6,5548,1.0,35000.0,2,10.463131911491967
5549,b1ab7d60-ffff-4ace-a7b7-6d4d45316683,dbb764c7-38dc-4409-9a6a-d9603fe1337a,5549,1.0,1000.0,1,6.90875477931522
5550,0e923937-02fe-42e4-bc44-7a005aae37a7,dbb764c7-38dc-4409-9a6a-d9603fe1337a,5550,1.0,8500.0,1,9.04793908261736
5551,834fd808-1afb-454f-a7fe-63fb0bdda641,84bd324b-93c8-4312-87dc-3b4562874197,5551,1.0,5261.0,1,8.568266461600238
5552,424d002a-5218-481f-906c-203f2cacac0a,85f7fbd8-b901-45a7-9028-31eb0577df70,5552,1.0,43000.0,2,10.668978650219241
5553,3bd6ab64-1d8e-4094-9a31-0d91246cbc19,b5883a4f-be49-4db0-8f10-112d56a3de54,5553,1.0,43000.0,1,10.668978650219241
5554,5ea3380b-e213-4610-abf8-219a96ff5b76,67c7eae3-2888-422a-994b-693bed04f075,5554,1.0,25.0,1,3.258096538021482
5555,5ea3380b-e213-4610-abf8-219a96ff5b76,6cb5d73f-95ee-4560-9cca-7e849225de86,5555,1.0,35.0,1,3.58351893845611
5556,54554486-fb64-4cd4-ae4c-ad36860bd140,5c509670-1409-4e16-a8b9-abeb185dda1b,5556,1.0,1000.0,1,6.90875477931522
5557,d8c72a0a-60de-420c-8f38-8f125f05ba37,62ae1340-3d41-48fe-b4c0-ce7af850414a,5557,1.0,200.0,1,5.303304908059076
5558,194ecabf-ca8e-428a-bef0-2f04ae8eabb5,2c04e522-dcd0-4144-a666-ef2784f3a59a,5558,1.0,7000.0,1,8.853808274977197
5559,bf866545-e510-4ac3-a2f7-4998dd1fd2b5,13006599-8268-46bd-a05a-aad7947f5e36,5559,1.0,1000.0,1,6.90875477931522
5560,654fa2f6-8638-4683-8cb1-0bbf2d03fb37,888f2008-f08f-45cc-baa1-03dc8655a5c5,5560,1.0,25000.0,1,10.12667110305036
5561,914fa653-80fc-4421-9f78-2a092be4d38b,6c29f781-cc58-433f-b78b-25559f1dc987,5561,1.0,18000.0,1,9.798182590890704
5562,5ddc760d-f710-4871-91af-1f64608cfbc3,067b0745-5422-4398-9735-eae70bbc43c6,5562,1.0,1000.0,1,6.90875477931522
5563,90dd88c2-c2e3-4696-98ca-d12f1f6956b7,067b0745-5422-4398-9735-eae70bbc43c6,5563,1.0,200000.0,2,12.206077645517674
5564,90dd88c2-c2e3-4696-98ca-d12f1f6956b7,8aa6a8d0-5347-4c18-aa6a-b3266c766d44,5564,1.0,125000.0,5,11.736077016252437
5565,f690c4a4-96b7-4432-bc98-fff60f87b40f,33c26e59-19d4-4c4f-a051-b8e085b25615,5565,1.0,5000.0,1,8.517393171418904
5566,9a877172-4661-4c02-b588-b0cd0349b0ab,3161137f-8bb4-4a68-b323-7d116eeaac81,5566,1.0,500.0,1,6.2166061010848646
5567,9a877172-4661-4c02-b588-b0cd0349b0ab,7f47838a-1bf8-419b-844a-d2f2cd2b2462,5567,1.0,2500.0,1,7.824445930877619
5568,581c593f-e15c-4fca-b3c0-393d1052f240,ddf7a20b-91dc-4a49-a9a6-852f6ce67ba8,5568,1.0,500.0,1,6.2166061010848646
5569,15d75197-1944-4e3a-9d8a-4cc6bc66930f,98b944ba-d6be-4a15-adf0-a281a3be3247,5569,1.0,51561.0,2,10.850540246060325
5570,66f10829-9ab1-4257-92aa-0e3423ab2e76,ad55c1c9-6c02-4f8c-84f3-b11e065e8ed4,5570,1.0,3008.0,2,8.009363076630045
5571,264ebc89-20bd-439f-b406-d3e5c993abac,62ae1340-3d41-48fe-b4c0-ce7af850414a,5571,1.0,50.0,1,3.9318256327243257
5572,b6384e8a-b224-4d6d-bd85-fd9bbfb2fb76,80f49c25-064f-4480-92bb-0e05f4665a7f,5572,1.0,275.0,1,5.62040086571715
5573,054a5a9c-c810-4f75-8d75-c2a212c071ec,85dc2ef0-cdbd-415d-b578-57fb2d485014,5573,1.0,21000.0,2,9.952325334619427
5574,c9037606-240f-460a-b049-4d35b9365d79,6b11a34e-783a-4fc8-94a5-b14e4c7a14cc,5574,1.0,10000.0,1,9.210440366976517
5575,c9037606-240f-460a-b049-4d35b9365d79,8c6b8768-2e64-4f38-a973-7d0cfe81bde7,5575,1.0,40000.0,3,10.596659732783579
5576,a7120ba0-dbc2-4dae-b1ce-f357ac137785,cde84e0e-a5f8-487b-8da9-0d1bee647a75,5576,1.0,5000.0,1,8.517393171418904
5577,5989b0c5-0436-4026-beaa-4bd0997f1dbd,7d1c063e-c6c2-4563-9797-b9f579e1fea6,5577,1.0,5000.0,1,8.517393171418904
5578,91b9da22-3615-4dc6-8592-5e8955b1df0e,c2d42679-6375-4ae9-ae4d-e88cea958f23,5578,1.0,3323.0,1,8.10892415597534
5579,3d01545e-33cb-4363-ac7a-413d4b2d3124,824bde8d-fafa-4507-bec9-6a30837371a9,5579,1.0,193.0,1,5.267858159063328
5580,b3a7949e-f3e5-42d2-bb41-6a6a6cc9e5a7,f88c29f7-604f-4bd2-8b0b-57b6716cd19a,5580,1.0,9205.0,1,9.127610724377186
5581,26b8ced9-3d6b-4344-a559-e78c24f361c1,471ab5ee-f7a6-4126-8621-e030aecd8cc4,5581,1.0,35000.0,1,10.463131911491967
5582,a31ab8bf-b476-474a-9d37-828509740d2e,68bbd555-5b3b-4955-b0e9-408da35565c7,5582,1.0,250.0,1,5.5254529391317835
5583,aa72cdce-a7c3-4239-91fa-f5bf8c000f6d,87e4332c-c433-4033-aa1d-9fc752f25576,5583,1.0,7500.0,1,8.922791623969637
5584,c7d082ec-1011-4798-8988-2b57139254a1,9d6985d8-84ed-4337-b43a-6cdd0b484c3d,5584,1.0,3300.0,1,8.101980731853192
5585,c7d082ec-1011-4798-8988-2b57139254a1,a7d60b72-b383-4e29-8702-63ee5a1e7c8f,5585,1.0,3309.0,1,8.104703468371108
5586,c7d082ec-1011-4798-8988-2b57139254a1,b5883a4f-be49-4db0-8f10-112d56a3de54,5586,1.0,5466.0,1,8.606485298894999
5587,dd291531-0d3d-425d-808c-a0a4eabf049b,7be056e0-6c7e-4cc1-a753-fbf638148360,5587,1.0,8000.0,2,8.987321812850125
5588,4b53add9-4892-4712-8bb7-45bdcc075f40,08e50457-cffe-4230-97ea-d96682662ba9,5588,1.0,15000.0,2,9.61587214452889
5589,4b53add9-4892-4712-8bb7-45bdcc075f40,fed13480-9dd2-4a81-8fac-30b77873c933,5589,1.0,33333.0,3,10.414333176102122
5590,60b02903-fda4-4692-b920-4b304fd81233,7db20ac4-be87-4483-8584-47e6ea7c8642,5590,1.0,60.0,1,4.110873864173311
5591,7208617a-0bb9-4378-b7eb-e7b62c4e194b,e8a11b43-afa0-45a5-b4f4-9b30f685e44e,5591,1.0,10000.0,1,9.210440366976517
5592,7a1573d0-5bb6-432f-9488-f5ec3ae30c56,13006599-8268-46bd-a05a-aad7947f5e36,5592,1.0,35000.0,2,10.463131911491967
5593,a5bf1683-910d-472c-a11d-7066b0c24ae3,6542805e-6f53-48c1-98dc-76d8b568a8b7,5593,1.0,1000.0,1,6.90875477931522
5594,dc8fa6e4-9025-4981-ad99-2ca642ff5917,6542805e-6f53-48c1-98dc-76d8b568a8b7,5594,1.0,2500.0,1,7.824445930877619
5595,ab13ee93-af44-4a07-8e70-54acfd49d6ca,bd543665-8463-403f-b921-fd6c89a30d1f,5595,1.0,10000.0,2,9.210440366976517
5596,ab13ee93-af44-4a07-8e70-54acfd49d6ca,e2cfd5c2-6adb-4724-b157-5dfd3d1ae901,5596,1.0,7500.0,1,8.922791623969637
5597,41830a84-6602-4362-bf3f-30dea5f9d1db,cde84e0e-a5f8-487b-8da9-0d1bee647a75,5597,1.0,25.0,1,3.258096538021482
5598,15d5dffa-1aeb-4def-abf4-50ff35216d76,5c509670-1409-4e16-a8b9-abeb185dda1b,5598,1.0,1000.0,1,6.90875477931522
5599,48199e9b-f0cb-4bbd-91d2-bac0b76747e4,ad5918d8-6597-41ff-9595-541f3d37927f,5599,1.0,23226.0,1,10.053070674075617
5600,3e025dce-23c0-4ea4-9814-730949d94e5b,1c4a134d-a2f4-422c-8764-c7d6098ffd4e,5600,1.0,17550.0,1,9.77286620732769
5601,2f591a42-1758-49ae-ba23-fd9dfc25e0de,69372aa1-32c1-4b1d-910c-7df2fd0df759,5601,1.0,5000.0,1,8.517393171418904
5602,2f591a42-1758-49ae-ba23-fd9dfc25e0de,6e281b39-ec42-41dd-9e8e-4b7578c26101,5602,1.0,101000.0,1,11.522885696764481
5603,2f591a42-1758-49ae-ba23-fd9dfc25e0de,b4a7e9b5-9ec1-4788-aa4d-f07ad409d1ab,5603,1.0,5000.0,1,8.517393171418904
5604,a74de23f-32d2-4ce2-b311-d212d47d4a4f,73dcc467-0a5c-459e-b9cf-6409ef7b0924,5604,1.0,19100.0,1,9.857495968685136
5605,9c57bb5f-79c5-4a6f-9fc2-b66e17a75582,f012ef7a-fb79-4b3d-ae9c-375445d8c3e7,5605,1.0,5000.0,1,8.517393171418904
5606,8fc2f3f0-f9ad-4ba8-8bf5-ee6b9e9db6d0,bfcf9526-9933-4613-9c85-c470d9d95deb,5606,1.0,500.0,1,6.2166061010848646
5607,d98baf1d-68e6-4176-85d1-7ceaed445654,ef08c2bc-792a-4327-a8b5-534cf3a63a8a,5607,1.0,28100.0,2,10.243560441877241
5608,0d22ee93-113f-4c98-8317-39f62e9442d9,cd0a4867-e840-4a47-bae9-99f2b93fc023,5608,1.0,50.0,1,3.9318256327243257
5609,f388f9df-e0ed-4f03-9ba2-52616d056d74,890d0c6e-a9a3-43d1-a9d1-afdc8cfc2557,5609,1.0,5000.0,1,8.517393171418904
5610,11c80843-94a1-4a94-ae63-e4f54653c43f,14f302f8-bc9e-4168-9fb2-8ebb1b4f44b3,5610,1.0,5784.0,1,8.663023639627777
5611,21551eee-2576-4209-b0a1-4e0ab02c3877,b04a98c1-3c6d-415a-b3cd-6fd72e003c27,5611,1.0,20500.0,3,9.928228944424575
5612,a430abee-a6cf-4a04-8cd9-984353dbe550,a34acffe-ec1f-4b3f-b88b-f25468816f87,5612,1.0,10500.0,1,9.259225769705994
5613,07bdc3cf-6034-4e9d-96ae-0fb5e8268f27,abaa12fd-c047-4ab1-a048-14471bd67cff,5613,1.0,3000.0,1,8.006700845440367
5614,17bd3aea-871a-4820-8b0a-acf1c9cb2784,7568e547-a576-47a5-aaff-82a034a60b8b,5614,1.0,1000.0,1,6.90875477931522
5615,277dd782-fd1e-48e4-8b98-592c6f78d84e,cde84e0e-a5f8-487b-8da9-0d1bee647a75,5615,1.0,25.0,1,3.258096538021482
5616,7db1adef-e201-4de9-85cc-ecf390815473,2bc0bcbd-5ee9-4437-b334-46e060be39ad,5616,1.0,3000.0,1,8.006700845440367
5617,af6783dd-0062-40a6-a88f-7a268a7b6571,5f5936c3-c05c-44c4-b9a2-ab27105d390c,5617,1.0,98831.0,1,11.50117671793568
5618,986f548b-2c9a-4ec6-981f-8ce01e42fbba,f88a807c-0bec-40ef-bceb-527c8474cb7f,5618,1.0,127097.0,1,11.752713721412512
5619,e144a5d3-2cfa-4379-b12e-bb20a3da2706,c51c4d8f-7df7-4d06-bf4f-bc6ddf6b4e2c,5619,1.0,750.0,1,6.621405651764134
5620,3c6109a1-93ce-4bdd-b26b-5952fbc04bf0,2bc0bcbd-5ee9-4437-b334-46e060be39ad,5620,1.0,50000.0,1,10.819798284210286
5621,3c6109a1-93ce-4bdd-b26b-5952fbc04bf0,4a72c991-e787-497a-b807-a066d8646f0d,5621,1.0,10000.0,1,9.210440366976517
5622,145a9729-c787-4c06-9189-2e9d1f3a25b8,dc56a23b-e06f-4c34-9a51-04a6ed9d28be,5622,1.0,1500.0,1,7.313886831633462
5623,dde6502c-9f57-4825-b1f5-7022cc085448,68bbd555-5b3b-4955-b0e9-408da35565c7,5623,1.0,100.0,1,4.61512051684126
5624,b978b77b-26e1-48fa-ac8d-699a649394cc,8b404beb-e0f1-4a9e-ad14-51261ed76d45,5624,1.0,8000.0,1,8.987321812850125
5625,b91368f0-32f3-41e0-8c30-f2ec0e6c9f59,2169db4b-f93d-4209-b7e1-8faaf01d336a,5625,1.0,430000.0,4,12.971542813248437
5626,993ba8e2-3b18-45a7-bec2-11e9d407258c,d5a7c3d7-6036-4572-9da4-19d7fe6facba,5626,1.0,750000.0,1,13.527829818844937
5627,4b38a695-c44a-4590-bfb0-d10ac0139043,bd543665-8463-403f-b921-fd6c89a30d1f,5627,1.0,5800.0,1,8.665785595466064
5628,073fd6ee-5978-4ebf-a768-47af596bf625,2d7d6a2f-e8e0-4a25-a100-7e01af11022e,5628,1.0,25000.0,1,10.12667110305036
5629,1088eadb-cb55-42f6-81c6-9beb2cc598e7,dae5e65d-590b-491f-9d4a-d769265a7d6f,5629,1.0,50.0,1,3.9318256327243257
5630,1589f6d0-d025-4223-a9b1-327d3e4f6e6b,842a2683-8a39-4b1e-9d83-da7a90417fb4,5630,1.0,2500.0,1,7.824445930877619
5631,16b897b1-e13d-465f-a4ae-371d528ebd6b,a0850e13-4886-4de7-870f-9c1be3131b5b,5631,1.0,150.0,1,5.017279836814924
5632,16b897b1-e13d-465f-a4ae-371d528ebd6b,bd543665-8463-403f-b921-fd6c89a30d1f,5632,1.0,150.0,1,5.017279836814924
5633,1dda317a-8754-43d3-996f-92d5b47551ac,1c9d0620-a1d5-4a08-951d-a9f8707245e9,5633,1.0,0.0,1,0.0
5634,1eb34f88-7a5a-4e99-8ef6-0e65752acf71,8c6b8768-2e64-4f38-a973-7d0cfe81bde7,5634,1.0,15000.0,2,9.61587214452889
5635,2a93ed7a-0e27-40f7-84ef-a08bcb580bee,a6d62101-a1e1-4fd0-9603-4ad9a96d0a09,5635,1.0,20.0,1,3.044522437723423
5636,498a050a-e2b9-479e-8598-40213e7c2573,7be056e0-6c7e-4cc1-a753-fbf638148360,5636,1.0,7000.0,1,8.853808274977197
5637,4e21127a-2ea9-48b4-a615-36f28f2e29a4,bd543665-8463-403f-b921-fd6c89a30d1f,5637,1.0,5000.0,1,8.517393171418904
5638,510ff6c6-e499-4868-9e2c-dafddd19b50c,6c29f781-cc58-433f-b78b-25559f1dc987,5638,1.0,149932.0,2,11.917943806626456
5639,55ad8f91-ad0f-4b06-80e6-eb6904cce37a,cde84e0e-a5f8-487b-8da9-0d1bee647a75,5639,1.0,6500.0,1,8.77971129020447
5640,55e9f5a7-3353-4f30-873e-10502bae5f56,90089f86-ad54-47e5-8168-a058bd730765,5640,1.0,71399.0,1,11.176053148327675
5641,66569c54-7a20-4b54-93f5-1cf446c18c8e,9d381d7e-87b8-407a-a2d8-37b864e089fe,5641,1.0,13750.0,1,9.528866827722945
