,name,category,state_abbrv,county_uid,city_uid,in_flow,out_flow,flow,pretty_category,lcc,color,x,y
2152da6c-f959-4c3d-be55-077ffa709f7f,FINKERFRENKEL LEGACY FOUNDATION INC,Private-ish,FL,C-31-12,JACKSONVILLE-31-12,0.0,16173.0,16173.0,Private-ish,0,#668DE5,108.43043350916462,0.708808974427896
78bd15c7-5d49-42ee-a576-46a9af7e1aa7,NANCY WELDON CHARITABLE FOUNDATION,Private-ish,MA,C-17-25,HOPKINTON-17-25,0.0,50.0,50.0,Private-ish,0,#668DE5,192.02813774841655,130.03506254001366
c38c396b-16fc-4f4f-8fe8-5b44f476759d,HUNTINGTON COUNTY SHERIFFS DEPARTMENT,LEOs,IN,C-69-18,HUNTINGTON-69-18,22500.0,0.0,22500.0,LEOs,0,#062160,97.4272511008125,161.99127969819804
6bff323e-7e27-4140-a43c-5ccdcc2c52bf,SHELTER INSURANCE FOUNDATION,Private-ish,MO,C-19-29,COLUMBIA-19-29,0.0,750.0,750.0,Private-ish,0,#668DE5,58.90688760867233,147.86199524473773
d2f56fd7-3b00-4936-91aa-db82971de59a,RIDGELAND POLICE DEPARTMENT,LEOs,MS,C-89-28,RIDGELAND-89-28,10000.0,0.0,10000.0,LEOs,0,#062160,144.92716671785578,178.89896865027964
786f7a4c-1430-4500-ad28-4950fd16b37e,NASSAU AUXILARY POLICE,LEOs,NY,C-59-36,HEMPSTEAD-59-36,23550.0,0.0,23550.0,LEOs,0,#062160,126.92786921484077,169.60762944646973
1a236160-59be-4722-a5af-226e95a51640,FAUQUIER HEALTH FOUNDATION,Private-ish,VA,C-61-51,WARRENTON-61-51,0.0,47523.0,47523.0,Private-ish,0,#668DE5,49.108935596180764,111.65630740681972
fd086984-c4a3-40be-bef9-e6b8c59c8f79,FAIRLEIGH DICKINSON UNIVERSITY,Private-ish,NJ,C-3-34,TEANECK-3-34,0.0,86000.0,86000.0,Private-ish,0,#668DE5,24.611216223514432,61.46160295348496
65e0b4b5-4b7c-47c4-bd17-74db7d96fd3d,ST VINCENT CARMEL HOSPITAL INC,Private-ish,IN,C-57-18,CARMEL-57-18,0.0,18250.0,18250.0,Private-ish,0,#668DE5,129.27289808858887,82.01057405575169
74b4fa74-273e-462b-801b-7c4246dc5d2b,CLAIBORNE ELECTRIC COOPERATIVE PERA,Private-ish,LA,C-27-22,HOMER-27-22,0.0,17550.0,17550.0,Private-ish,0,#668DE5,133.40111687052445,74.8158710283302
bdbc9f40-13df-4220-9911-f7dd8ef789e2,LUTRON FOUNDATION,Private-ish,PA,C-77-42,COOPERSBURG-77-42,0.0,4500.0,4500.0,Private-ish,0,#668DE5,185.6722189274674,67.25685800279601
ea9d9583-4474-4b27-a74a-6a7ab568aa68,OLESON FOUNDATION,Private-ish,MI,C-89-26,TRAVERSE CITY-89-26,0.0,9000.0,9000.0,Private-ish,0,#668DE5,89.05141008783698,106.85592688310379
1468c52b-b2af-47c3-86cd-67621a964840,RIDDLE FAMILY FOUNDATION,Private-ish,NC,C-51-37,FAYETTEVILLE-51-37,0.0,18500.0,18500.0,Private-ish,0,#668DE5,128.8964252908365,179.89467304071576
36092eef-fe4e-4820-97e7-cfdb1af11fda,NASH COUNTY FOUNDATION TO REDUCE THE USE OF DRUGS,Private-ish,NC,C-127-37,NASHVILLE-127-37,0.0,38000.0,38000.0,Private-ish,0,#668DE5,43.07038351738669,59.14477408251383
ee0b1a3f-2262-48e3-b979-0838a10045b4,ARCATA POLICE DEPARTMENT,LEOs,CA,C-23-6,ARCATA-23-6,193675.0,0.0,193675.0,LEOs,0,#062160,96.75443971858144,180.0149167204532
739db392-72ab-4242-8017-91964b919194,CHIPPEWA FALLS POLICE DEPT,LEOs,WI,C-17-55,CHIPPEWA FALLS-17-55,3800.0,0.0,3800.0,LEOs,0,#062160,143.04745756760337,44.24771622271441
7a21072d-7889-4d13-96f6-93972ec97514,MATHIS PFOHL FOUNDATION,Private-ish,NY,C-81-36,NEW YORK-0-36,0.0,500.0,500.0,Private-ish,0,#668DE5,59.745313995055504,167.4560097211595
8f6ba803-312b-443b-93a6-d9c4d5f7b066,THE LEWIS M  ESTHER PERLSTEIN FAMILY FOUNDATION,Private-ish,MA,C-27-25,WORCESTER-27-25,0.0,400.0,400.0,Private-ish,0,#668DE5,18.412899636576824,65.24231106918204
e9ad22bf-79da-4e97-a921-08ea3585ca2a,THE FREDERICK POLICE DEPARTMENT,LEOs,MD,C-21-24,FREDERICK-21-24,500.0,0.0,500.0,LEOs,0,#062160,183.96502251933367,70.45143905209356
09e62251-4a64-4e64-aeae-e6ea6dac9aa7,HARTFORD COMMUNITY SERVICE INC,Private-ish,WI,C-131-55,HARTFORD-131-55,0.0,500.0,500.0,Private-ish,0,#668DE5,22.2203354501997,138.1289231220366
1b0a2323-a5f1-4a26-9cdc-5225ae6f91a9,MOSES TAYLOR FOUNDATION INC,Private-ish,PA,C-69-42,SCRANTON-69-42,0.0,9834.0,9834.0,Private-ish,0,#668DE5,140.40493149777797,133.28753233227053
4aa122be-7188-425a-975b-3b6423d770df,RUSH COUNTY COMMUNITY FOUNDATION,Private-ish,IN,C-139-18,RUSHVILLE-139-18,0.0,10000.0,10000.0,Private-ish,0,#668DE5,123.11000773351117,71.992190865111
87c16e79-4101-4f16-b2d4-f681702f2c9b,HARRIS FOUNDATION INC,Private-ish,OK,C-109-40,OKLAHOMA CITY-0-40,0.0,10500.0,10500.0,Private-ish,0,#668DE5,163.14728333589505,139.79044728672596
d57ef556-4ea0-4a0d-86d7-75528e51b2ea,ENCHANTED LIFE FOUNDATION ELF,Private-ish,NM,C-13-35,LAS CRUCES-13-35,0.0,500.0,500.0,Private-ish,0,#668DE5,38.4226312059386,155.44175155582772
ff9f342a-b43b-4dbe-ba28-5571ae7062fc,MIAMI POLICE DEPARTMENT RELIEF FUND,LEOs,FL,C-86-12,MIAMI-86-12,3000.0,0.0,3000.0,LEOs,0,#062160,77.89976092845279,5.931664082553269
4223b576-41bb-4f7f-8707-19c65bffa9e1,SHERIFFS ADVISORY BOARD OF SANTA CLARA COUNTY,Police Nonprofits,CA,C-85-6,SAN JOSE-85-6,279800.0,896340.0,1176140.0,Connectors,0,#40B363,109.3641929758032,121.3542160081645
db757f40-6594-4fb6-96e3-c0ed1e2c51d4,THE ANGELL FOUNDATION,Private-ish,CA,C-37-6,LOS ANGELES-37-6,0.0,7500.0,7500.0,Private-ish,0,#668DE5,53.63211754168933,139.7845768601979
02da0d32-00c8-438f-8ef6-d18d16884d10,FRED G HARRISON FOUNDATION,Private-ish,IL,C-199-17,HERRIN-199-17,0.0,181970.0,181970.0,Private-ish,0,#668DE5,98.02477977843235,20.127808024511154
632647cc-3aea-4e87-90dc-f0fccbec88a4,THE MIDDEL CHARITABLE FOUNDATION,Private-ish,DE,C-1-10,HARRINGTON-1-10,0.0,3750.0,3750.0,Private-ish,0,#668DE5,187.17215259407317,82.10254963047458
d14d2209-ac92-4930-a8de-71b7061b0262,KOOK MIN HUR FOUNDATION,Private-ish,HI,C-3-15,URBAN HONOLULU CDP-3-15,0.0,1000.0,1000.0,Private-ish,0,#668DE5,120.14220049729465,86.21146295340175
0a8eaf0f-082a-495b-9d39-9f90550dbc8e,STEARNS COUNTY SHERIFFS DEPARTMENT,LEOs,MN,C-141-27,ST CLOUD-141-27,32135.0,0.0,32135.0,LEOs,0,#062160,71.93337036582597,128.23738450550783
4b03ef7b-9b4b-4d4d-8ee5-25da2691b09a,HOWARD  MARTHA HEAD FOUNDATION INC,Private-ish,MD,C-510-24,BALTIMORE-510-24,0.0,300.0,300.0,Private-ish,0,#668DE5,176.7586019710573,81.68524735880213
c5dd32d8-9325-4e95-8788-ac9bfacfb40b,HAROLD J  MARGARET L SIS HEINOLD FOUNDATION,Private-ish,MT,C-31-30,BOZEMAN-31-30,0.0,75.0,75.0,Private-ish,0,#668DE5,172.81969321137004,119.48314430017899
5211877f-90bd-45e9-94b9-190896478179,CW AND DOROTHY G LOVE FOUNDATION,Private-ish,SC,C-69-45,MCCOLL-69-45,0.0,15000.0,15000.0,Private-ish,0,#668DE5,72.21483333913139,16.73395601381128
36ae190a-2788-4bb2-a3a5-29db851d6f8a,CITY OF HUGOTONPOLICE DEPT,LEOs,KS,C-189-20,HUGOTON-189-20,3000.0,0.0,3000.0,LEOs,0,#062160,68.66991931135959,156.32462201228333
4f9b4a9d-a5c3-45e7-a5da-2cd3c55c7ef3,NK POLICE,LEOs,RI,C-9-44,NORTH KINGSTOWN-9-44,100.0,0.0,100.0,LEOs,0,#062160,53.79393579283083,163.04310503269582
5abe6a0c-c3b8-4795-a97e-eedc1d527b84,MONTGOMERY COUNTY SHERIFFS DEPARTMENT,LEOs,PA,C-91-42,NORRISTOWN-91-42,25000.0,0.0,25000.0,LEOs,0,#062160,104.55061160341249,6.952691358331066
f33d1686-ea19-4aea-a254-5ff64ec08ddb,PORTLAND POLICE ASSOC COVER FOUNDAT,Police Nonprofits,OR,C-51-41,PORTLAND-0-41,7500.0,0.0,7500.0,Havens,0,#F2BE57,43.39213658706668,117.00820082742494
aa595087-d66c-46bb-bbb6-508ea5ed41cd,RYMAN HOSPITALITY PROPERTIES FOUNDATION,Private-ish,TN,C-37-47,NASHVILLE-DAVIDSON METROPOLITAN (BALANCE)-37-47,0.0,1000.0,1000.0,Private-ish,0,#668DE5,41.90862952502509,85.55185549131247
63c0785e-7997-463b-94b3-188ac03719ee,JEFFERSON MEMORIAL COMMUNITY FOUNDATION,Private-ish,MO,C-99-29,FESTUS-99-29,0.0,41832.0,41832.0,Private-ish,0,#668DE5,49.63498934228438,173.01140447928387
b8ba8d4c-dd48-47d4-9e66-515a98c1dd28,LUBERSKI FAMILY FOUNDATION INC,Private-ish,CA,C-59-6,FULLERTON-59-6,0.0,200.0,200.0,Private-ish,0,#668DE5,156.0095145738821,118.06129697584728
aa762d1f-8322-4bd5-a139-9a18e018c5bb,CNB FOUNDATION INC,Private-ish,PA,C-33-42,CLEARFIELD-33-42,0.0,3235.0,3235.0,Private-ish,0,#668DE5,170.94814059326805,126.69071390165283
925a4ee2-76d4-46d3-8b1d-cad0217ebc39,NORTH TONAWANDA POLICE DEPT,LEOs,NY,C-63-36,NORTH TONAWANDA-63-36,4000.0,0.0,4000.0,LEOs,0,#062160,136.98682858643613,6.852280380943654
d6f459ad-3631-4eb2-bc17-22b73b439fb8,POLICE DEPARTMENTCAMDEN,LEOs,OH,C-135-39,CAMDEN-135-39,659.0,0.0,659.0,LEOs,0,#062160,174.38977472417918,49.13417921343172
7442ba96-a4ee-4366-ad78-bb0475451d59,THE MARLEE FOUNDATION INC,Private-ish,MA,C-23-25,SCITUATE-23-25,0.0,12226.0,12226.0,Private-ish,0,#668DE5,150.30527512154086,186.58965600993298
ce8bfc11-caad-45fa-a734-4ee48cfd4702,OSHKOSH POLICE DEPARTMENT,LEOs,WI,C-139-55,OSHKOSH-139-55,200728.0,0.0,200728.0,LEOs,0,#062160,102.22887301011609,15.513140778840324
34eb96d6-6ab0-46d4-8926-24566b0802b6,WHITESBORO POLICE DEPARTMENT,LEOs,TX,C-181-48,WHITESBORO-181-48,3250.0,0.0,3250.0,LEOs,0,#062160,85.46042275698517,157.68827206271604
9e231fc3-b3ac-4556-b13c-2e333d4ab5fd,RETIRED DETECTIVES OF POLICE DEPT O,LEOs,NY,C-59-36,FARMINGDALE-59-36,100.0,0.0,100.0,LEOs,0,#062160,106.17951482024776,21.62883439437539
0170a68c-140a-4ebe-b1e0-79b5f73c3473,TRAVERSE CITY POLICE DEPT,LEOs,MI,C-89-26,TRAVERSE CITY-89-26,5000.0,0.0,5000.0,LEOs,0,#062160,179.57172395620324,153.78957504474346
2f488824-6f02-4a14-8884-681a21d47740,COMMUNITY FOUNDATION OF GREATER FLINT,Private-ish,MI,C-49-26,FLINT-49-26,0.0,9000.0,9000.0,Private-ish,0,#668DE5,58.67727914150069,128.7927568742924
fca759f3-4e47-479e-80dd-7f48b11c0d40,PARK BANK FOUNDATION INC,Private-ish,WI,C-79-55,MILWAUKEE-79-55,0.0,500.0,500.0,Private-ish,0,#668DE5,8.656192794439363,140.7699079401213
582796c4-359b-44a0-8485-d480c92c3149,WINTERCREEK FOUNDATION,Private-ish,CA,C-9-6,,0.0,25000.0,25000.0,Private-ish,0,#668DE5,77.13010320801585,88.54452005147998
061b05e6-8d78-4fb0-afeb-7372fe9f0331,MADERA COUNTY SHERIFFS SEARCH ANDRESCUE,Police Nonprofits,CA,C-39-6,,0.0,0.0,0.0,Boosters,0,#901400,172.88604914672112,132.97132981246165
5a550f70-c66f-4d04-bdc6-1a27cee4c826,WILSON W PHELPS FOUNDATION,Private-ish,CA,C-59-6,FULLERTON-59-6,0.0,26300.0,26300.0,Private-ish,0,#668DE5,136.58299258522806,13.327562637346816
9f70d231-3355-4d51-bb43-8df006699819,REED FAMILY FOUNDATION,Private-ish,MO,C-95-29,KANSAS CITY-0-29,0.0,20570.0,20570.0,Private-ish,0,#668DE5,199.3041267536116,110.21950867315077
861e082d-81f9-400d-9f68-0adf230b07c2,HUTCHINSON POLICE DEPARTMENT,LEOs,KS,C-155-20,HUTCHINSON-155-20,14783.0,0.0,14783.0,LEOs,0,#062160,105.06102567915923,141.13855738420733
3ec37e59-237c-4240-9c39-573cf5f02283,FAIRFIELD COUNTY FOUNDATION,Private-ish,OH,C-45-39,LANCASTER-45-39,0.0,9324.0,9324.0,Private-ish,0,#668DE5,15.349591681245542,152.53842371359463
638f4496-c396-41e4-a961-d19a65ea44da,SOUTH LAKE TAHOE POLICE DEPT,LEOs,CA,C-17-6,SOUTH LAKE TAHOE-17-6,3100.0,0.0,3100.0,LEOs,0,#062160,28.70033374242057,42.39249966955919
93d743f1-9871-4924-a449-2dc187e831b5,UNIVERSITY HEALTH CARE INC,Private-ish,KY,C-111-21,LOUISVILLE/JEFFERSON COUNTY METRO-0-21,0.0,25000.0,25000.0,Private-ish,0,#668DE5,138.4859190496159,109.67291826232406
b06d3643-a9e1-4955-94b9-ca4e28e2bc2d,HATFIELD TOWNSHIP POLICE,LEOs,PA,C-91-42,HATFIELD-91-42,200.0,0.0,200.0,LEOs,0,#062160,179.25959509354783,137.46099866645423
e5c99c47-c30e-456e-82b1-058bb8fa28ff,GEORGE F SUNKEL FOUNDATION,Private-ish,TX,C-85-48,PLANO-0-48,0.0,1300.0,1300.0,Private-ish,0,#668DE5,146.18934707310774,28.552914094321224
2c5256bf-2afa-45db-8ac2-d888414d712f,SOLANO AFFORDABLE HOUSING FOUNDATION,Private-ish,CA,C-95-6,FAIRFIELD-95-6,0.0,2000.0,2000.0,Private-ish,0,#668DE5,20.648048250804962,93.72651682419631
d5064df8-4149-4fca-9433-e3edef5c7645,THE WILLIAM SADOWSKY FAMILY FOUNDATION CO VIRGINIA LEVSKY,Private-ish,MA,C-13-25,LONGMEADOW-13-25,0.0,19393.0,19393.0,Private-ish,0,#668DE5,176.80993218832816,150.50824176614518
c35fed47-eef2-4202-a722-3dbbdf751fd3,CHARLES P WILSON FOUNDATION INC,Private-ish,TN,C-79-47,PARIS-79-47,0.0,500.0,500.0,Private-ish,0,#668DE5,46.18699361720886,34.48456983820046
060de821-0819-4ccd-94da-a484bd590a5b,HOMETOWN FOUNDATION INC,Private-ish,CT,C-9-9,CHESHIRE-9-9,0.0,5000.0,5000.0,Private-ish,0,#668DE5,63.519517575435835,131.97108418014028
950a4971-06c6-42bb-912d-86f8ed4f7921,LA TROOPER FOUNDATION,Police Nonprofits,LA,C-33-22,BATON ROUGE-33-22,52700.0,0.0,52700.0,Havens,0,#F2BE57,127.09316547140075,60.66415554168723
f5c4f900-fd0a-40d3-a4b0-da0fed0d3208,THE PAUL AND IRENE BOGONI OPERATING FOUNDATION,Private-ish,NY,C-47-36,NEW YORK-0-36,0.0,2000.0,2000.0,Private-ish,0,#668DE5,184.92205840783305,114.79360410025278
a69aab07-4964-46ab-89d0-7c929d528229,ARKANSAS STATE UNIVERSITY UNIVERSITY POLICE DEPARTMENT,LEOs,AR,C-31-5,JONESBORO-31-5,3461.0,0.0,3461.0,LEOs,0,#062160,87.64482989360182,192.16998507118848
756777d4-8330-4e3d-931f-6a1156b89243,BERKS COUNTY SHERIFFS DEPT,LEOs,PA,C-11-42,READING-11-42,39946.0,0.0,39946.0,LEOs,0,#062160,128.26204411528454,126.81927957808779
2cbbd79b-9f95-4017-9260-7a0ecf8b3878,COMMUNITY FOUNDATION OF SARASOTA COUNTY INC,Private-ish,FL,C-115-12,SARASOTA-115-12,0.0,25000.0,25000.0,Private-ish,0,#668DE5,47.04178983802454,181.15649787464292
d17d5fb2-cf9e-4bd3-bcc2-68e51728c825,CARMEL POLICE DEPARTMENT,LEOs,CA,C-53-6,CARMEL-BY-THE-SEA-53-6,2500.0,0.0,2500.0,LEOs,0,#062160,103.75481908498618,53.92119017427687
66db5d0c-a722-4bfb-af21-2d543485125f,JUNEAU COMMUNITY FOUNDATION,Private-ish,AK,C-110-2,JUNEAU-110-2,0.0,167300.0,167300.0,Private-ish,0,#668DE5,163.89843733283334,155.29764926191103
81495a8d-41b6-4867-a92b-b8609c1a39ef,RICH FOUNDATION INC,Private-ish,CT,C-1-9,STAMFORD-1-9,0.0,1750.0,1750.0,Private-ish,0,#668DE5,110.6064029345082,75.33291051252718
0027d4d9-7312-4dc0-bfbf-ffee5d80bcb3,WYOMING COMMUNITY FOUNDATION,Private-ish,WY,C-1-56,LARAMIE-1-56,0.0,5020.0,5020.0,Private-ish,0,#668DE5,41.86030478531219,22.145705437356654
75994c54-f923-4acc-adc9-54044a1eac0f,HARRINGTON POLICE DEPT,LEOs,DE,C-1-10,HARRINGTON-1-10,2250.0,0.0,2250.0,LEOs,0,#062160,187.45077706079604,84.99131481235445
28c8cb98-854a-4a8f-a781-9f9bf4e2d38a,VIGO COUNTY SHERIFFS DEPARTMENT,LEOs,IN,C-167-18,TERRE HAUTE-167-18,12500.0,0.0,12500.0,LEOs,0,#062160,107.89850605808684,160.2097103142135
ad77ba4f-3fea-4ef8-8a65-38ab507d2087,BADGE 2 BADGE,Police Nonprofits,CA,C-37-6,LOS ANGELES-37-6,0.0,600.0,600.0,Boosters,0,#901400,40.41166794178226,29.543752034584344
35bdaab6-44a0-4c00-876a-3600080c6d7f,COPLEY POLICE DEPARTMENT,LEOs,OH,C-153-39,COPLEY-153-39,1500.0,0.0,1500.0,LEOs,0,#062160,51.00538191701163,176.91572676676762
ed2c6274-ca46-41bf-a90d-30203f2a2767,FAMILY SERVICES OF THE MERRIMACK VALLEY INC,Private-ish,MA,C-9-25,LAWRENCE-9-25,0.0,44962.0,44962.0,Private-ish,0,#668DE5,99.21964870692625,182.9356957397289
55ddf5c3-8538-4267-ad25-eb4a814301e9,KENT CORPORATION CHARITABLE FOUNDATION FKA KENTSTEIN FOUNDATION,Private-ish,IA,C-139-19,MUSCATINE-139-19,0.0,40957.0,40957.0,Private-ish,0,#668DE5,68.90844068920042,106.79517180432805
eda33188-2c00-4931-a255-01cfbc0aa6fa,SOUTH CENTRAL IOWA COMMUNITY FOUNDATION,Private-ish,IA,C-117-19,CHARITON-117-19,0.0,20829.0,20829.0,Private-ish,0,#668DE5,168.88148572977963,94.63913733481785
6d287e5c-8775-41fa-93da-1e784e35f9ff,THE WADE H AND DORIS MILDRED PRATHER CHARITABLE TRUST,Private-ish,WV,C-107-54,PARKERSBURG-107-54,0.0,31800.0,31800.0,Private-ish,0,#668DE5,0.6729431223306932,86.15333288921556
7b7b03c1-fb5c-4eac-befc-b0dcdccdedd0,WAUCHULA POLICE DEPARTMENT,LEOs,FL,C-49-12,WAUCHULA-49-12,200.0,0.0,200.0,LEOs,0,#062160,17.1140975372808,146.24219947270728
0407de2c-de54-407b-b3f8-d22edf3dd4de,INDIANA STATE POLICE DEPARTMENT,LEOs,IN,C-0-18,INDIANAPOLIS-0-18,0.0,0.0,0.0,LEOs,0,#062160,157.36433543543944,19.33551224553878
fe089039-f5d9-4023-98eb-7748152ce8ca,RUTH MOTT FOUNDATION,Private-ish,MI,C-49-26,FLINT-49-26,0.0,296329.0,296329.0,Private-ish,0,#668DE5,59.654531875706766,187.36531613418438
fae36604-8f56-467a-b362-7111bbc4922b,MICHAEL AND SUSAN NEWBURGER FOUNDATION,Private-ish,MO,C-95-29,KANSAS CITY-0-29,0.0,100.0,100.0,Private-ish,0,#668DE5,154.19395901181466,72.05008961447916
ccb27b2b-3e4e-49a2-8b5e-3feeb46823e6,NORTH CAMBRIA BORO POLICE DEPT,LEOs,PA,C-21-42,NORTHERN CAMBRIA-21-42,1250.0,0.0,1250.0,LEOs,0,#062160,170.24120218033704,129.73538560442833
2156d66b-3f2f-4013-be39-36aec8a85aa2,PHILIP E LANDERS FOUNDATION INC,Private-ish,OK,C-143-40,TULSA-0-40,0.0,1000.0,1000.0,Private-ish,0,#668DE5,51.032245877250766,30.829433814955962
b23f227c-761d-47ae-acd0-363e271b5010,PRINCE GEORGES COUNTY ANIMAL WELFARE LEAGUE INC,Private-ish,MD,C-33-24,,0.0,35000.0,35000.0,Private-ish,0,#668DE5,10.015670476501867,96.97545568831531
5c300653-6917-48cc-9e52-3327efcac5af,ROBINSONBROADHURST FOUNDATION INC,Private-ish,NY,C-25-36,STAMFORD-25-36,0.0,67676.0,67676.0,Private-ish,0,#668DE5,98.48694458534706,165.933981566844
38dd92ea-56cb-4c2f-a5c1-2c4678db7868,MAHANOY TOWNSHIP POLICE,LEOs,PA,C-107-42,MAHANOY CITY-107-42,15500.0,0.0,15500.0,LEOs,0,#062160,168.99498925946676,107.80888222717779
5d16fac1-3561-4877-a175-1774032f90f5,LINCOLNWOOD POLICE FOUNDATION,Police Nonprofits,IL,C-31-17,LINCOLNWOOD-31-17,20000.0,0.0,20000.0,Havens,0,#F2BE57,168.18004567107,62.19968400928251
32b8258d-71cd-47db-86fb-4a4a8a0b108e,LUCILE AND MAURICE POLLAK FUND,Private-ish,NJ,C-29-34,STAFFORD-29-34,0.0,750.0,750.0,Private-ish,0,#668DE5,117.45736398229181,143.3140707461278
e0b74b73-a185-48b8-a088-aa2e2046b71b,H  H LEE CHARITABLE FOUNDATION,Private-ish,CA,C-59-6,NEWPORT BEACH-59-6,0.0,50000.0,50000.0,Private-ish,0,#668DE5,169.13057804007582,39.348753559602756
2f6e55bf-0a64-4449-a94b-60e8dc8955dc,VILLAGE OF ARTHUR POLICE DEPARTMENT,LEOs,IL,C-41-17,ARTHUR-0-17,6895.0,0.0,6895.0,LEOs,0,#062160,16.705606385277335,112.27024795372483
d376c944-fa6f-4464-9f4f-2f5ad2cbffe5,OCEAN RIDGE POLICE DEPT SUPPORT GRP,LEOs,FL,C-99-12,BOYNTON BEACH-99-12,1000.0,0.0,1000.0,LEOs,0,#062160,41.69357424807314,32.877217035580856
3e625699-e452-482c-a02e-b031c6c915af,PEEKSKILL POLICE DEPARTMENT PEEKSKILL YOUTH POLICE ACADEMY,LEOs,NY,C-119-36,PEEKSKILL-119-36,5500.0,0.0,5500.0,LEOs,0,#062160,23.48784050985857,81.80497570848355
239951ba-4e5a-49f0-9b8c-aa228efd78ca,LOUIS G KAUFMAN ENDOWMENT FUND,Private-ish,MI,C-103-26,MARQUETTE-103-26,0.0,25000.0,25000.0,Private-ish,0,#668DE5,79.34227494631318,195.60129440570117
e7b90d63-49a3-4721-b2b7-96d913b3d9e6,CENTREVILLE POLICE DEPARTMENT,LEOs,IL,C-163-17,CENTREVILLE-163-17,10000.0,0.0,10000.0,LEOs,0,#062160,62.683291866509,41.94764308337049
c5da1af3-7642-47da-aac0-f7cb55f7b09f,JACKSBORO VISION GROUP INC,Private-ish,TX,C-237-48,JACKSBORO-237-48,0.0,14500.0,14500.0,Private-ish,0,#668DE5,126.49248070840306,76.42138932265976
d08452e7-713a-4052-84bc-73321544fff2,CLAY COUNTY SHERIFFS OFFICE PD,LEOs,FL,C-31-12,JACKSONVILLE BEACH-31-12,3000.0,0.0,3000.0,LEOs,0,#062160,52.23039119371031,102.2152683239798
03a98ffc-e543-408a-84db-20f8a558731a,THREE RIVERS POLICE DEPT,LEOs,MI,C-149-26,THREE RIVERS-149-26,8500.0,0.0,8500.0,LEOs,0,#062160,177.63243956191255,53.02098194674567
950f1059-cc54-4719-8f9c-9d66f83819e0,TOWN OF LINN POLICE DEPARTMENT,LEOs,WI,C-127-55,LINN-127-55,8000.0,0.0,8000.0,LEOs,0,#062160,77.55323270543647,138.03806826510544
bcd15c0f-12b1-4cb0-9a0f-13a4d0e8f011,JOHNSON COUNTY COMMUNITY FOUNDATION INC,Private-ish,IN,C-81-18,FRANKLIN-81-18,0.0,5458.0,5458.0,Private-ish,0,#668DE5,116.94376126182704,11.840188344630022
c6e3402d-5ff3-419a-acbc-529ae16567a0,WATERBURY POLICE DEPARTMENT,LEOs,VT,C-23-50,WATERBURY-23-50,1500.0,0.0,1500.0,LEOs,0,#062160,117.78447181115428,62.90833788437316
c7b42704-9a4a-4be3-b023-0e3896a2cec2,LA PORTE CITY POLICE DEPARTMENT,LEOs,IN,C-91-18,LA PORTE-91-18,8100.0,0.0,8100.0,LEOs,0,#062160,157.9862906309989,158.18695312213424
3a2d6a94-446d-43ad-819a-1348ef74fade,ALZHEIMERS FOUNDATION OF AMERICA INC,Private-ish,NY,C-47-36,NEW YORK-0-36,0.0,30000.0,30000.0,Private-ish,0,#668DE5,111.92992174729915,91.59066036152839
dc977fd5-6f87-498e-a6a2-7efe75b2bd7a,MICHAEL AND SHEILA ABIRI FOUNDATION,Private-ish,PA,C-45-42,RADNOR-45-42,0.0,13000.0,13000.0,Private-ish,0,#668DE5,111.65887692800653,33.41878723108516
3d1b6234-59cc-4d19-9414-9ecebe37af81,TOPEKA POLICE DEPARTMENT,LEOs,KS,C-177-20,TOPEKA-177-20,37000.0,0.0,37000.0,LEOs,0,#062160,26.765418978557236,156.96732197887775
bba0ec13-81c8-4776-b86b-1c3b2c0ffaea,BLUEOCEANVETS INC,Private-ish,NC,C-135-37,CHAPEL HILL-0-37,0.0,2797.0,2797.0,Private-ish,0,#668DE5,136.5814147095101,185.14223397230342
eedd8305-f559-4f76-88d3-423c81e40285,EAGLE ONE,Police Nonprofits,CT,C-1-9,FAIRFIELD-1-9,500.0,0.0,500.0,Havens,0,#F2BE57,59.444594259152154,72.89369659032369
49de34c1-b420-4813-87fa-dcd6e10f9783,WHITE PONY EXPRESS,Private-ish,CA,C-13-6,PLEASANT HILL-13-6,0.0,10201.0,10201.0,Private-ish,0,#668DE5,18.920344467467245,90.2994301942203
4bde974e-cc88-4f9a-a1f9-8875c7313e5c,TOM J  EDNA MAE CARSON FOUNDATION,Private-ish,AR,C-131-5,FT SMITH-131-5,0.0,35000.0,35000.0,Private-ish,0,#668DE5,157.13369675734933,133.70014660139452
c1870444-9dae-44ad-9dd6-4225cd9f2ff2,MONROE COUNTY AUXILIARY POLICE INC,Police Nonprofits,IN,C-105-18,BLOOMINGTON-105-18,0.0,0.0,0.0,Boosters,0,#901400,93.41190987437712,109.28348934283686
9831c02f-b963-4203-9d2d-97ecc2f7768d,BERWICK POLICE DEPARTMENT,LEOs,LA,C-101-22,BERWICK-101-22,4500.0,0.0,4500.0,LEOs,0,#062160,170.71810468039928,146.15211510925792
7950b0f0-ad1c-43fa-bd71-974b23bc70d7,HAZEL M TEEGARDEN FOUNDATION INC,Private-ish,IN,C-5-18,COLUMBUS-5-18,0.0,1000.0,1000.0,Private-ish,0,#668DE5,102.64509992741186,64.95512713505182
e79a0190-368e-4e48-a502-c24de2fcf196,THE JOHN W AND CECELIA A NORMAN FAMILY FOUNDATION,Private-ish,OK,C-109-40,OKLAHOMA CITY-0-40,0.0,70.0,70.0,Private-ish,0,#668DE5,167.760549462075,50.11608309832239
